"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00","7.8","","4.2","","78","","0","","1","","24.1","","93.97","","","","","","Mostly Cloudy"
"2017-05-01 01:00","2017","05","01","01:00","7.8","","4.0","","77","","33","","19","","24.1","","93.98","","","","","","NA"
"2017-05-01 02:00","2017","05","01","02:00","8.7","","4.4","","74","","33","","12","","24.1","","93.92","","","","","","NA"
"2017-05-01 03:00","2017","05","01","03:00","6.8","","4.0","","82","","36","","7","","24.1","","93.90","","","","","","Mostly Cloudy"
"2017-05-01 04:00","2017","05","01","04:00","3.9","","3.2","","95","","27","","10","","24.1","","93.93","","","","","","NA"
"2017-05-01 05:00","2017","05","01","05:00","1.6","","1.3","","98","","26","","7","","24.1","","93.92","","","","","","NA"
"2017-05-01 06:00","2017","05","01","06:00","1.9","","1.9","","100","","25","","13","","24.1","","93.97","","","","","","Mainly Clear"
"2017-05-01 07:00","2017","05","01","07:00","6.2","","5.0","","92","","29","","16","","24.1","","93.98","","","","","","NA"
"2017-05-01 08:00","2017","05","01","08:00","8.3","","5.6","","83","","30","","19","","24.1","","93.99","","","","","","NA"
"2017-05-01 09:00","2017","05","01","09:00","6.7","","4.9","","88","","27","","22","","24.1","","94.00","","","","","","Cloudy"
"2017-05-01 10:00","2017","05","01","10:00","8.4","","5.7","","83","","32","","17","","24.1","","94.01","","","","","","NA"
"2017-05-01 11:00","2017","05","01","11:00","9.3","","6.2","","81","","33","","16","","24.1","","94.01","","","","","","NA"
"2017-05-01 12:00","2017","05","01","12:00","10.7","","5.5","","70","","30","","20","","24.1","","94.01","","","","","","Mostly Cloudy"
"2017-05-01 13:00","2017","05","01","13:00","10.5","","4.9","","68","","34","","25","","24.1","","94.02","","","","","","NA"
"2017-05-01 14:00","2017","05","01","14:00","9.7","","5.1","","73","","32","","26","","24.1","","94.04","","","","","","NA"
"2017-05-01 15:00","2017","05","01","15:00","8.3","","6.1","","86","","32","","31","","24.1","","94.08","","","","","","Cloudy"
"2017-05-01 16:00","2017","05","01","16:00","8.0","","6.8","","92","","31","","29","","24.1","","94.13","","","","","","Rain Showers"
"2017-05-01 17:00","2017","05","01","17:00","8.0","","6.5","","90","","32","","36","","24.1","","94.19","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","7.7","","5.7","","87","","33","","39","","24.1","","94.26","","","","","","Rain Showers"
"2017-05-01 19:00","2017","05","01","19:00","8.1","","5.4","","83","","34","","28","","24.1","","94.26","","","","","","NA"
"2017-05-01 20:00","2017","05","01","20:00","7.8","","4.9","","82","","33","","25","","24.1","","94.29","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00","6.8","","4.5","","85","","34","","20","","24.1","","94.33","","","","","","Mostly Cloudy"
"2017-05-01 22:00","2017","05","01","22:00","6.0","","4.5","","90","","32","","19","","24.1","","94.36","","","","","","NA"
"2017-05-01 23:00","2017","05","01","23:00","5.8","","4.5","","91","","31","","21","","24.1","","94.37","","","","","","NA"
"2017-05-02 00:00","2017","05","02","00:00","5.8","","4.6","","92","","32","","18","","24.1","","94.37","","","","","","Cloudy"
"2017-05-02 01:00","2017","05","02","01:00","5.5","","4.3","","92","","31","","18","","24.1","","94.38","","","","","","NA"
"2017-05-02 02:00","2017","05","02","02:00","5.4","","4.4","","93","","32","","21","","24.1","","94.38","","","","","","NA"
"2017-05-02 03:00","2017","05","02","03:00","5.0","","4.7","","98","","32","","18","","24.1","","94.40","","","","","","Cloudy"
"2017-05-02 04:00","2017","05","02","04:00","4.6","","4.5","","99","","32","","19","","2.4","","94.42","","","","","","Fog"
"2017-05-02 05:00","2017","05","02","05:00","4.1","","4.1","","100","","32","","21","","1.6","","94.42","","","","","","Fog"
"2017-05-02 06:00","2017","05","02","06:00","3.6","","3.6","","100","","31","","22","","0.6","","94.47","","","","","","Fog"
"2017-05-02 07:00","2017","05","02","07:00","3.5","","3.5","","100","","30","","21","","0.8","","94.52","","","","","","Fog"
"2017-05-02 08:00","2017","05","02","08:00","3.4","","3.4","","100","","33","","19","","1.2","","94.53","","","","","","Fog"
"2017-05-02 09:00","2017","05","02","09:00","3.6","","3.6","","100","","32","","15","","2.0","","94.57","","","","","","Fog"
"2017-05-02 10:00","2017","05","02","10:00","4.8","","3.8","","93","","32","","12","","12.9","","94.60","","","","","","NA"
"2017-05-02 11:00","2017","05","02","11:00","7.5","","4.3","","80","","35","","12","","24.1","","94.60","","","","","","NA"
"2017-05-02 12:00","2017","05","02","12:00","10.4","","3.7","","63","","35","","14","","24.1","","94.58","","","","","","Mostly Cloudy"
"2017-05-02 13:00","2017","05","02","13:00","14.4","","1.4","","41","","36","","17","","24.1","","94.54","","","","","","NA"
"2017-05-02 14:00","2017","05","02","14:00","15.0","","0.1","","36","","36","","18","","24.1","","94.53","","","","","","NA"
"2017-05-02 15:00","2017","05","02","15:00","14.4","","-1.2","","34","","36","","17","","24.1","","94.52","","","","","","Mostly Cloudy"
"2017-05-02 16:00","2017","05","02","16:00","14.4","","-2.5","","31","","28","","13","","24.1","","94.51","","","","","","NA"
"2017-05-02 17:00","2017","05","02","17:00","14.0","","-0.4","","37","","33","","17","","24.1","","94.56","","","","","","NA"
"2017-05-02 18:00","2017","05","02","18:00","12.6","","0.7","","44","","36","","15","","24.1","","94.59","","","","","","Rain Showers"
"2017-05-02 19:00","2017","05","02","19:00","8.9","","4.9","","76","","32","","16","","24.1","","94.68","","","","","","Rain Showers"
