"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-07-01 00:00","2017","07","01","00:00","14.2","","13.4","","95","","21","","9","","24.1","","94.50","","","","","","Rain Showers"
"2017-07-01 01:00","2017","07","01","01:00","14.0","","13.3","","95","","26","","5","","24.1","","94.50","","","","","","Rain Showers"
"2017-07-01 02:00","2017","07","01","02:00","14.0","","13.4","","96","","36","","1","","24.1","","94.49","","","","","","NA"
"2017-07-01 03:00","2017","07","01","03:00","13.6","","13.0","","96","","36","","3","","24.1","","94.47","","","","","","Mostly Cloudy"
"2017-07-01 04:00","2017","07","01","04:00","13.3","","13.2","","99","","36","","1","","19.3","","94.48","","","","","","NA"
"2017-07-01 05:00","2017","07","01","05:00","12.9","","12.9","","100","","9","","6","","19.3","","94.51","","","","","","NA"
"2017-07-01 06:00","2017","07","01","06:00","12.5","","12.5","","100","","9","","3","","19.3","","94.55","","","","","","Mainly Clear"
"2017-07-01 07:00","2017","07","01","07:00","14.4","","13.4","","94","","10","","7","","24.1","","94.59","","","","","","NA"
"2017-07-01 08:00","2017","07","01","08:00","15.7","","14.3","","92","","7","","11","","24.1","","94.64","","","","","","NA"
"2017-07-01 09:00","2017","07","01","09:00","17.7","","13.7","","77","","8","","12","","24.1","","94.67","","","","","","Mostly Cloudy"
"2017-07-01 10:00","2017","07","01","10:00","20.0","","14.1","","68","","7","","14","","24.1","","94.67","","","","","","NA"
"2017-07-01 11:00","2017","07","01","11:00","19.0","","12.6","","66","","7","","5","","24.1","","94.70","","","","","","NA"
"2017-07-01 12:00","2017","07","01","12:00","19.4","","11.3","","59","","7","","8","","24.1","","94.72","","","","","","Mostly Cloudy"
"2017-07-01 13:00","2017","07","01","13:00","22.0","","9.3","","44","","5","","16","","24.1","","94.72","","","","","","NA"
"2017-07-01 14:00","2017","07","01","14:00","22.2","","7.5","","38","","8","","9","","24.1","","94.72","","","","","","NA"
"2017-07-01 15:00","2017","07","01","15:00","22.5","","7.0","","36","","11","","5","","24.1","","94.73","","","","","","Mostly Cloudy"
"2017-07-01 16:00","2017","07","01","16:00","23.0","","8.8","","40","","5","","9","","24.1","","94.75","","","","","","NA"
"2017-07-01 17:00","2017","07","01","17:00","23.0","","8.6","","39","","2","","14","","24.1","","94.76","","","","","","NA"
"2017-07-01 18:00","2017","07","01","18:00","23.3","","8.7","","39","","2","","10","","24.1","","94.77","","","","","","Mostly Cloudy"
"2017-07-01 19:00","2017","07","01","19:00","22.1","","8.8","","42","","4","","18","","24.1","","94.79","","","","","","NA"
"2017-07-01 20:00","2017","07","01","20:00","21.2","","9.5","","47","","5","","11","","24.1","","94.84","","","","","","NA"
"2017-07-01 21:00","2017","07","01","21:00","18.7","","8.9","","52","","7","","15","","24.1","","94.88","","","","","","Mainly Clear"
"2017-07-01 22:00","2017","07","01","22:00","17.7","","8.3","","54","","8","","18","","24.1","","94.93","","","","","","NA"
"2017-07-01 23:00","2017","07","01","23:00","16.0","","8.2","","60","","9","","14","","24.1","","94.96","","","","","","NA"
"2017-07-02 00:00","2017","07","02","00:00","15.8","","8.2","","60","","10","","16","","24.1","","94.94","","","","","","Mainly Clear"
"2017-07-02 01:00","2017","07","02","01:00","14.2","","8.2","","67","","10","","12","","24.1","","94.92","","","","","","NA"
"2017-07-02 02:00","2017","07","02","02:00","12.7","","8.5","","76","","12","","15","","24.1","","94.92","","","","","","NA"
"2017-07-02 03:00","2017","07","02","03:00","12.4","","8.5","","77","","12","","17","","24.1","","94.90","","","","","","Mostly Cloudy"
"2017-07-02 04:00","2017","07","02","04:00","11.7","","8.7","","82","","11","","14","","24.1","","94.99","","","","","","NA"
"2017-07-02 05:00","2017","07","02","05:00","11.0","","8.5","","84","","11","","11","","24.1","","95.05","","","","","","NA"
"2017-07-02 06:00","2017","07","02","06:00","13.1","","9.1","","76","","11","","10","","24.1","","95.16","","","","","","Mostly Cloudy"
"2017-07-02 07:00","2017","07","02","07:00","14.1","","9.6","","74","","11","","18","","24.1","","95.10","","","","","","Rain Showers"
"2017-07-02 08:00","2017","07","02","08:00","14.6","","11.1","","80","","12","","21","","24.1","","95.03","","","","","","NA"
"2017-07-02 09:00","2017","07","02","09:00","16.7","","10.8","","68","","13","","25","","24.1","","95.03","","","","","","Mostly Cloudy"
"2017-07-02 10:00","2017","07","02","10:00","19.7","","10.6","","55","","15","","27","","24.1","","95.02","","","","","","NA"
"2017-07-02 11:00","2017","07","02","11:00","22.2","","10.9","","48","","12","","32","","24.1","","94.93","","","","","","NA"
"2017-07-02 12:00","2017","07","02","12:00","22.4","","10.7","","47","","15","","33","","24.1","","94.92","","","","","","Mostly Cloudy"
"2017-07-02 13:00","2017","07","02","13:00","24.4","","10.2","","40","","14","","33","","24.1","","94.88","","26","","","","NA"
"2017-07-02 14:00","2017","07","02","14:00","24.9","","10.8","","40","","13","","29","","24.1","","94.83","","27","","","","NA"
"2017-07-02 15:00","2017","07","02","15:00","25.8","","11.3","","40","","14","","28","","24.1","","94.78","","28","","","","Mainly Clear"
"2017-07-02 16:00","2017","07","02","16:00","26.1","","11.9","","41","","16","","27","","24.1","","94.81","","28","","","","NA"
"2017-07-02 17:00","2017","07","02","17:00","24.9","","11.8","","43","","12","","30","","24.1","","94.74","","27","","","","NA"
"2017-07-02 18:00","2017","07","02","18:00","26.1","","12.3","","42","","12","","27","","24.1","","94.64","","29","","","","Clear"
"2017-07-02 19:00","2017","07","02","19:00","24.8","","12.4","","45","","11","","30","","24.1","","94.58","","27","","","","NA"
"2017-07-02 20:00","2017","07","02","20:00","23.3","","12.4","","50","","11","","31","","24.1","","94.59","","26","","","","NA"
"2017-07-02 21:00","2017","07","02","21:00","21.4","","12.5","","56","","11","","32","","24.1","","94.60","","","","","","Clear"
"2017-07-02 22:00","2017","07","02","22:00","19.8","","12.6","","63","","11","","27","","24.1","","94.63","","","","","","NA"
"2017-07-02 23:00","2017","07","02","23:00","19.2","","12.3","","64","","12","","27","","24.1","","94.61","","","","","","NA"
"2017-07-03 00:00","2017","07","03","00:00","18.8","","11.6","","63","","11","","27","","24.1","","94.57","","","","","","Mainly Clear"
"2017-07-03 01:00","2017","07","03","01:00","18.1","","11.3","","64","","11","","26","","24.1","","94.59","","","","","","NA"
"2017-07-03 02:00","2017","07","03","02:00","17.0","","11.6","","70","","11","","30","","24.1","","94.56","","","","","","NA"
"2017-07-03 03:00","2017","07","03","03:00","16.2","","11.5","","74","","12","","27","","24.1","","94.51","","","","","","Clear"
"2017-07-03 04:00","2017","07","03","04:00","15.2","","11.3","","77","","12","","23","","24.1","","94.47","","","","","","NA"
"2017-07-03 05:00","2017","07","03","05:00","14.8","","11.1","","78","","12","","20","","24.1","","94.46","","","","","","NA"
"2017-07-03 06:00","2017","07","03","06:00","15.0","","11.4","","78","","12","","20","","24.1","","94.45","","","","","","Clear"
"2017-07-03 07:00","2017","07","03","07:00","16.2","","12.1","","76","","13","","18","","24.1","","94.44","","","","","","NA"
"2017-07-03 08:00","2017","07","03","08:00","17.8","","12.9","","73","","9","","8","","24.1","","94.43","","","","","","NA"
"2017-07-03 09:00","2017","07","03","09:00","19.9","","13.8","","68","","9","","9","","24.1","","94.41","","","","","","Clear"
"2017-07-03 10:00","2017","07","03","10:00","21.7","","14.1","","62","","12","","13","","24.1","","94.37","","25","","","","NA"
"2017-07-03 11:00","2017","07","03","11:00","24.0","","14.9","","56","","13","","11","","24.1","","94.34","","28","","","","NA"
"2017-07-03 12:00","2017","07","03","12:00","25.7","","14.9","","51","","19","","7","","24.1","","94.32","","30","","","","Clear"
"2017-07-03 13:00","2017","07","03","13:00","28.3","","15.1","","44","","17","","8","","24.1","","94.27","","32","","","","NA"
