"Station Name","REGINA INTL A"
"Province","SASKATCHEWAN"
"Latitude","50.43"
"Longitude","-104.67"
"Elevation","577.60"
"Climate Identifier","4016566"
"WMO Identifier",""
"TC Identifier","YQR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-02-01 21:00","2017","02","01","21:00","-15.5","","-19.1","","74","","31","","22","","24.1","","96.05","","","","-25","","Clear"
"2017-02-01 22:00","2017","02","01","22:00","-16.7","","-20.2","","75","","29","","17","","24.1","","96.08","","","","-26","","NA"
"2017-02-01 23:00","2017","02","01","23:00","-17.1","","-20.4","","76","","30","","23","","24.1","","96.12","","","","-27","","NA"
"2017-02-02 00:00","2017","02","02","00:00","-16.6","","-20.7","","71","","31","","25","","24.1","","96.14","","","","-27","","Clear"
"2017-02-02 01:00","2017","02","02","01:00","-17.5","","-21.4","","72","","30","","20","","24.1","","96.18","","","","-27","","NA"
"2017-02-02 02:00","2017","02","02","02:00","-18.7","","-21.9","","76","","31","","18","","24.1","","96.16","","","","-28","","NA"
"2017-02-02 03:00","2017","02","02","03:00","-18.7","","-22.3","","74","","31","","25","","24.1","","96.18","","","","-30","","Clear"
"2017-02-02 04:00","2017","02","02","04:00","-19.1","","-23.1","","71","","33","","19","","24.1","","96.17","","","","-29","","NA"
"2017-02-02 05:00","2017","02","02","05:00","-20.4","","-23.9","","74","","27","","15","","24.1","","96.19","","","","-30","","NA"
"2017-02-02 06:00","2017","02","02","06:00","-22.2","","-24.9","","79","","25","","13","","24.1","","96.19","","","","-31","","Clear"
"2017-02-02 07:00","2017","02","02","07:00","-21.9","","-24.3","","81","","27","","17","","24.1","","96.19","","","","-32","","NA"
"2017-02-02 08:00","2017","02","02","08:00","-20.9","","-23.4","","81","","29","","17","","24.1","","96.17","","","","-31","","NA"
"2017-02-02 09:00","2017","02","02","09:00","-21.7","","-24.3","","80","","26","","13","","24.1","","96.15","","","","-30","","Clear"
"2017-02-02 10:00","2017","02","02","10:00","-20.3","","-23.2","","78","","27","","16","","24.1","","96.13","","","","-30","","NA"
"2017-02-02 11:00","2017","02","02","11:00","-17.1","","-20.7","","74","","30","","15","","24.1","","96.08","","","","-26","","NA"
"2017-02-02 12:00","2017","02","02","12:00","-13.4","","-18.7","","65","","29","","22","","24.1","","96.05","","","","-23","","Mainly Clear"
"2017-02-02 13:00","2017","02","02","13:00","-11.7","","-17.6","","62","","29","","26","","24.1","","96.01","","","","-21","","NA"
"2017-02-02 14:00","2017","02","02","14:00","-10.4","","-15.8","","65","","30","","28","","24.1","","95.93","","","","-20","","NA"
"2017-02-02 15:00","2017","02","02","15:00","-10.5","","-14.5","","73","","29","","23","","24.1","","95.88","","","","-19","","Mostly Cloudy"
"2017-02-02 16:00","2017","02","02","16:00","-10.4","","-14.7","","71","","29","","27","","24.1","","95.87","","","","-20","","Snow"
"2017-02-02 17:00","2017","02","02","17:00","-10.6","","-14.2","","75","","29","","22","","24.1","","95.83","","","","-19","","Snow"
"2017-02-02 18:00","2017","02","02","18:00","-10.3","","-13.9","","75","","26","","18","","24.1","","95.78","","","","-18","","Snow"
"2017-02-02 19:00","2017","02","02","19:00","-10.5","","-13.6","","78","","25","","14","","24.1","","95.73","","","","-17","","NA"
"2017-02-02 20:00","2017","02","02","20:00","-10.7","","-13.7","","79","","25","","18","","24.1","","95.70","","","","-18","","Snow"
"2017-02-02 21:00","2017","02","02","21:00","-12.4","","-14.7","","83","","29","","21","","24.1","","95.72","","","","-21","","Clear"
"2017-02-02 22:00","2017","02","02","22:00","-14.9","","-16.6","","87","","28","","17","","24.1","","95.74","","","","-23","","NA"
"2017-02-02 23:00","2017","02","02","23:00","-17.1","","-18.9","","86","","27","","14","","24.1","","95.75","","","","-25","","NA"
"2017-02-03 00:00","2017","02","03","00:00","-18.6","","-20.4","","86","","26","","11","","24.1","","95.73","","","","-26","","Clear"
"2017-02-03 01:00","2017","02","03","01:00","-18.4","","-20.1","","87","","25","","17","","24.1","","95.71","","","","-28","","NA"
"2017-02-03 02:00","2017","02","03","02:00","-18.9","","-21.0","","84","","25","","14","","24.1","","95.68","","","","-27","","NA"
"2017-02-03 03:00","2017","02","03","03:00","-19.3","","-21.4","","84","","24","","9","","24.1","","95.65","","","","-26","","Clear"
"2017-02-03 04:00","2017","02","03","04:00","-19.5","","-21.3","","86","","24","","9","","24.1","","95.65","","","","-26","","NA"
"2017-02-03 05:00","2017","02","03","05:00","-18.8","","-20.5","","87","","21","","7","","24.1","","95.57","","","","-24","","NA"
"2017-02-03 06:00","2017","02","03","06:00","-19.8","","-21.6","","86","","21","","12","","24.1","","95.51","","","","-28","","Clear"
"2017-02-03 07:00","2017","02","03","07:00","-17.6","","-19.3","","87","","21","","8","","24.1","","95.44","","","","-23","","NA"
"2017-02-03 08:00","2017","02","03","08:00","-19.0","","-20.9","","85","","16","","12","","24.1","","95.41","","","","-27","","NA"
"2017-02-03 09:00","2017","02","03","09:00","-20.0","","-22.1","","84","","13","","11","","24.1","","95.35","","","","-28","","Mainly Clear"
"2017-02-03 10:00","2017","02","03","10:00","-18.2","","-20.3","","84","","12","","10","","24.1","","95.30","","","","-25","","NA"
"2017-02-03 11:00","2017","02","03","11:00","-15.4","","-17.4","","85","","13","","11","","24.1","","95.28","","","","-22","","NA"
"2017-02-03 12:00","2017","02","03","12:00","-13.1","","-16.0","","79","","13","","12","","24.1","","95.21","","","","-20","","Mostly Cloudy"
"2017-02-03 13:00","2017","02","03","13:00","-12.1","","-16.2","","72","","13","","13","","24.1","","95.10","","","","-19","","NA"
"2017-02-03 14:00","2017","02","03","14:00","-12.3","","-16.0","","74","","12","","15","","24.1","","94.98","","","","-20","","NA"
"2017-02-03 15:00","2017","02","03","15:00","-11.7","","-15.5","","74","","11","","20","","24.1","","94.85","","","","-20","","Mostly Cloudy"
"2017-02-03 16:00","2017","02","03","16:00","-11.0","","-14.8","","74","","12","","20","","24.1","","94.73","","","","-19","","NA"
"2017-02-03 17:00","2017","02","03","17:00","-12.0","","-15.1","","78","","12","","23","","24.1","","94.67","","","","-21","","NA"
"2017-02-03 18:00","2017","02","03","18:00","-12.8","","-15.9","","78","","11","","24","","24.1","","94.61","","","","-22","","Cloudy"
"2017-02-03 19:00","2017","02","03","19:00","-13.6","","-16.4","","80","","11","","23","","24.1","","94.57","","","","-23","","NA"
"2017-02-03 20:00","2017","02","03","20:00","-14.1","","-16.7","","81","","12","","26","","24.1","","94.53","","","","-24","","NA"
"2017-02-03 21:00","2017","02","03","21:00","-14.5","","-17.1","","81","","12","","21","","24.1","","94.46","","","","-24","","Cloudy"
"2017-02-03 22:00","2017","02","03","22:00","-14.8","","-17.2","","82","","11","","19","","24.1","","94.41","","","","-24","","NA"
"2017-02-03 23:00","2017","02","03","23:00","-14.0","","-16.9","","79","","10","","14","","24.1","","94.37","","","","-21","","NA"
"2017-02-04 00:00","2017","02","04","00:00","-13.7","","-16.8","","78","","9","","16","","24.1","","94.32","","","","-22","","Cloudy"
"2017-02-04 01:00","2017","02","04","01:00","-13.3","","-16.4","","78","","7","","9","","24.1","","94.31","","","","-19","","NA"
"2017-02-04 02:00","2017","02","04","02:00","-13.2","","-16.3","","78","","4","","9","","24.1","","94.30","","","","-19","","NA"
"2017-02-04 03:00","2017","02","04","03:00","-13.6","","-16.7","","78","","2","","10","","24.1","","94.27","","","","-20","","Cloudy"
"2017-02-04 04:00","2017","02","04","04:00","-13.4","","-16.2","","80","","34","","11","","24.1","","94.33","","","","-20","","NA"
"2017-02-04 05:00","2017","02","04","05:00","-13.2","","-16.4","","77","","36","","11","","24.1","","94.31","","","","-19","","NA"
"2017-02-04 06:00","2017","02","04","06:00","-13.2","","-16.1","","79","","34","","13","","24.1","","94.36","","","","-20","","Cloudy"
"2017-02-04 07:00","2017","02","04","07:00","-13.1","","-15.9","","80","","36","","13","","24.1","","94.36","","","","-20","","NA"
"2017-02-04 08:00","2017","02","04","08:00","-13.0","","-16.1","","78","","36","","9","","19.3","","94.41","","","","-18","","Snow"
"2017-02-04 09:00","2017","02","04","09:00","-13.5","","-16.1","","81","","34","","18","","8.1","","94.46","","","","-22","","Snow"
"2017-02-04 10:00","2017","02","04","10:00","-13.8","","-16.1","","83","","34","","20","","3.2","","94.55","","","","-23","","Snow,Blowing Snow"
"2017-02-04 11:00","2017","02","04","11:00","-13.4","","-16.3","","79","","35","","17","","12.9","","94.59","","","","-21","","Snow,Blowing Snow"
"2017-02-04 12:00","2017","02","04","12:00","-13.2","","-16.3","","78","","33","","21","","6.4","","94.68","","","","-22","","Snow,Blowing Snow"
"2017-02-04 13:00","2017","02","04","13:00","-13.3","","-16.8","","75","","33","","26","","16.1","","94.66","","","","-23","","Snow,Blowing Snow"
"2017-02-04 14:00","2017","02","04","14:00","-12.4","","-16.5","","72","","33","","22","","19.3","","94.64","","","","-21","","Snow"
"2017-02-04 15:00","2017","02","04","15:00","-12.9","","-17.1","","71","","33","","23","","19.3","","94.64","","","","-22","","Snow"
"2017-02-04 16:00","2017","02","04","16:00","-12.8","","-17.2","","70","","34","","22","","24.1","","94.66","","","","-22","","Snow"
"2017-02-04 17:00","2017","02","04","17:00","-12.9","","-16.6","","74","","35","","21","","19.3","","94.71","","","","-22","","Snow"
"2017-02-04 18:00","2017","02","04","18:00","-14.2","","-17.1","","79","","36","","9","","24.1","","94.72","","","","-20","","Snow"
"2017-02-04 19:00","2017","02","04","19:00","-14.4","","-17.1","","80","","1","","7","","24.1","","94.73","","","","-19","","Snow"
"2017-02-04 20:00","2017","02","04","20:00","-15.2","","-17.8","","81","","4","","9","","24.1","","94.75","","","","-21","","Snow"
"2017-02-04 21:00","2017","02","04","21:00","-15.1","","-17.8","","80","","2","","5","","24.1","","94.82","","","","-19","","Snow"
"2017-02-04 22:00","2017","02","04","22:00","-15.5","","-18.1","","81","","3","","8","","24.1","","94.83","","","","-21","","Snow"
"2017-02-04 23:00","2017","02","04","23:00","-15.8","","-18.2","","82","","4","","5","","24.1","","94.87","","","","-20","","Snow"
"2017-02-05 00:00","2017","02","05","00:00","-15.9","","-18.0","","84","","15","","4","","12.9","","94.90","","","","-19","","Snow"
"2017-02-05 01:00","2017","02","05","01:00","-16.4","","-18.5","","84","","13","","8","","19.3","","94.89","","","","-22","","Snow"
"2017-02-05 02:00","2017","02","05","02:00","-16.5","","-18.6","","84","","13","","9","","16.1","","94.87","","","","-23","","Snow"
"2017-02-05 03:00","2017","02","05","03:00","-17.8","","-19.7","","85","","14","","10","","19.3","","94.90","","","","-25","","Snow"
"2017-02-05 04:00","2017","02","05","04:00","-18.3","","-20.1","","86","","15","","10","","24.1","","94.87","","","","-25","","NA"
"2017-02-05 05:00","2017","02","05","05:00","-19.0","","-20.7","","87","","12","","11","","24.1","","94.82","","","","-26","","NA"
"2017-02-05 06:00","2017","02","05","06:00","-18.4","","-20.2","","86","","11","","12","","24.1","","94.81","","","","-26","","Cloudy"
"2017-02-05 07:00","2017","02","05","07:00","-18.2","","-20.3","","84","","13","","14","","9.7","","94.73","","","","-27","","Snow"
"2017-02-05 08:00","2017","02","05","08:00","-18.0","","-20.1","","84","","13","","13","","2.4","","94.71","","","","-26","","Snow"
"2017-02-05 09:00","2017","02","05","09:00","-17.7","","-19.8","","84","","12","","13","","0.8","","94.71","","","","-26","","Moderate Snow"
"2017-02-05 10:00","2017","02","05","10:00","-17.0","","-19.2","","83","","11","","14","","0.8","","94.65","","","","-25","","Snow"
"2017-02-05 11:00","2017","02","05","11:00","-16.6","","-18.9","","83","","12","","17","","0.6","","94.67","","","","-25","","Moderate Snow"
"2017-02-05 12:00","2017","02","05","12:00","-16.2","","-18.5","","83","","11","","17","","0.8","","94.65","","","","-25","","Moderate Snow"
"2017-02-05 13:00","2017","02","05","13:00","-15.8","","-18.4","","81","","12","","15","","0.8","","94.62","","","","-24","","Moderate Snow"
"2017-02-05 14:00","2017","02","05","14:00","-15.4","","-17.8","","82","","10","","17","","1.2","","94.50","","","","-24","","Snow,Blowing Snow"
"2017-02-05 15:00","2017","02","05","15:00","-14.8","","-17.4","","81","","12","","16","","4.0","","94.45","","","","-23","","Snow,Blowing Snow"
"2017-02-05 16:00","2017","02","05","16:00","-14.9","","-17.5","","81","","11","","17","","4.8","","94.41","","","","-23","","Snow"
"2017-02-05 17:00","2017","02","05","17:00","-14.9","","-17.3","","82","","10","","16","","1.6","","94.41","","","","-23","","Snow,Blowing Snow"
"2017-02-05 18:00","2017","02","05","18:00","-15.2","","-17.5","","83","","11","","16","","1.6","","94.42","","","","-23","","Snow,Blowing Snow"
"2017-02-05 19:00","2017","02","05","19:00","-15.1","","-17.4","","83","","10","","13","","2.4","","94.44","","","","-22","","Snow,Blowing Snow"
"2017-02-05 20:00","2017","02","05","20:00","-15.3","","-17.7","","82","","8","","9","","2.4","","94.49","","","","-21","","Snow,Blowing Snow"
"2017-02-05 21:00","2017","02","05","21:00","-15.7","","-18.1","","82","","8","","8","","9.7","","94.46","","","","-21","","Snow,Blowing Snow"
"2017-02-05 22:00","2017","02","05","22:00","-15.7","","-18.3","","81","","7","","11","","8.1","","94.43","","","","-22","","Snow,Blowing Snow"
"2017-02-05 23:00","2017","02","05","23:00","-15.8","","-18.5","","80","","8","","13","","6.4","","94.43","","","","-23","","Snow,Blowing Snow"
"2017-02-06 00:00","2017","02","06","00:00","-15.9","","-18.3","","82","","6","","7","","12.9","","94.45","","","","-21","","Snow"
"2017-02-06 01:00","2017","02","06","01:00","-16.0","","-18.6","","81","","6","","5","","12.9","","94.45","","","","-20","","Snow"
"2017-02-06 02:00","2017","02","06","02:00","-16.0","","-18.3","","83","","35","","3","","8.1","","94.49","","","","-18","","Snow"
"2017-02-06 03:00","2017","02","06","03:00","-16.0","","-18.4","","82","","1","","10","","12.9","","94.49","","","","-22","","Snow"
"2017-02-06 04:00","2017","02","06","04:00","-16.2","","-18.7","","81","","4","","10","","19.3","","94.47","","","","-23","","Snow"
"2017-02-06 05:00","2017","02","06","05:00","-16.1","","-18.8","","80","","4","","10","","19.3","","94.53","","","","-23","","Snow"
"2017-02-06 06:00","2017","02","06","06:00","-16.1","","-19.1","","78","","7","","17","","24.1","","94.47","","","","-25","","Snow"
"2017-02-06 07:00","2017","02","06","07:00","-16.1","","-19.3","","77","","6","","19","","19.3","","94.46","","","","-25","","Snow"
"2017-02-06 08:00","2017","02","06","08:00","-16.1","","-19.3","","77","","7","","19","","9.7","","94.48","","","","-25","","Snow"
"2017-02-06 09:00","2017","02","06","09:00","-16.1","","-19.0","","79","","8","","17","","3.2","","94.50","","","","-25","","Snow"
"2017-02-06 10:00","2017","02","06","10:00","-16.4","","-19.7","","76","","7","","20","","3.2","","94.47","","","","-26","","Snow"
"2017-02-06 11:00","2017","02","06","11:00","-16.3","","-19.9","","74","","8","","23","","3.2","","94.43","","","","-26","","Snow,Blowing Snow"
"2017-02-06 12:00","2017","02","06","12:00","-16.5","","-20.3","","73","","8","","23","","3.2","","94.51","","","","-27","","Snow,Blowing Snow"
"2017-02-06 13:00","2017","02","06","13:00","-16.6","","-19.6","","78","","9","","23","","1.2","","94.53","","","","-27","","Snow"
"2017-02-06 14:00","2017","02","06","14:00","-16.6","","-19.4","","79","","5","","15","","1.6","","94.53","","","","-25","","Snow"
"2017-02-06 15:00","2017","02","06","15:00","-16.7","","-19.7","","78","","6","","20","","2.0","","94.51","","","","-26","","Snow"
"2017-02-06 16:00","2017","02","06","16:00","-16.9","","-20.2","","76","","6","","19","","19.3","","94.46","","","","-26","","Snow,Blowing Snow"
"2017-02-06 17:00","2017","02","06","17:00","-17.5","","-20.9","","75","","6","","22","","24.1","","94.44","","","","-28","","NA"
"2017-02-06 18:00","2017","02","06","18:00","-17.5","","-20.8","","76","","6","","19","","24.1","","94.48","","","","-27","","Snow"
"2017-02-06 19:00","2017","02","06","19:00","-17.8","","-20.8","","78","","7","","22","","16.1","","94.49","","","","-28","","Snow"
"2017-02-06 20:00","2017","02","06","20:00","-17.9","","-20.9","","78","","8","","19","","24.1","","94.43","","","","-28","","Snow"
"2017-02-06 21:00","2017","02","06","21:00","-18.2","","-21.3","","77","","9","","15","","19.3","","94.55","","","","-27","","Snow"
"2017-02-06 22:00","2017","02","06","22:00","-18.4","","-21.5","","77","","8","","13","","19.3","","94.55","","","","-26","","Snow"
"2017-02-06 23:00","2017","02","06","23:00","-18.5","","-21.6","","77","","8","","12","","19.3","","94.60","","","","-26","","Snow"
"2017-02-07 00:00","2017","02","07","00:00","-18.6","","-21.5","","78","","5","","12","","19.3","","94.66","","","","-26","","Snow"
"2017-02-07 01:00","2017","02","07","01:00","-19.1","","-22.0","","78","","5","","11","","24.1","","94.64","","","","-27","","Snow"
"2017-02-07 02:00","2017","02","07","02:00","-19.2","","-22.3","","77","","7","","10","","24.1","","94.62","","","","-26","","Snow"
"2017-02-07 03:00","2017","02","07","03:00","-20.3","","-23.2","","78","","6","","10","","24.1","","94.64","","","","-28","","Snow"
"2017-02-07 04:00","2017","02","07","04:00","-20.2","","-22.8","","80","","32","","7","","24.1","","94.68","","","","-26","","Snow"
"2017-02-07 05:00","2017","02","07","05:00","-20.0","","-22.8","","79","","35","","7","","12.9","","94.68","","","","-26","","Snow"
"2017-02-07 06:00","2017","02","07","06:00","-21.1","","-23.6","","81","","32","","11","","12.9","","94.72","","","","-29","","Snow"
"2017-02-07 07:00","2017","02","07","07:00","-24.4","","-26.7","","82","","34","","13","","19.3","","94.75","","","","-34","","Snow"
"2017-02-07 08:00","2017","02","07","08:00","-26.6","","-28.9","","81","","34","","9","","24.1","","94.78","","","","-35","","NA"
"2017-02-07 09:00","2017","02","07","09:00","-27.0","","-29.8","","78","","32","","11","","24.1","","94.80","","","","-36","","Mainly Clear"
"2017-02-07 10:00","2017","02","07","10:00","-27.6","","-30.5","","77","","32","","16","","24.1","","94.82","","","","-39","","NA"
"2017-02-07 11:00","2017","02","07","11:00","-26.0","","-28.8","","78","","32","","14","","19.3","","94.83","","","","-36","","NA"
"2017-02-07 12:00","2017","02","07","12:00","-24.3","","-27.1","","78","","32","","14","","24.1","","94.83","","","","-34","","Clear"
"2017-02-07 13:00","2017","02","07","13:00","-22.9","","-25.6","","79","","30","","12","","24.1","","94.80","","","","-32","","NA"
"2017-02-07 14:00","2017","02","07","14:00","-22.0","","-24.9","","78","","30","","15","","24.1","","94.85","","","","-32","","NA"
"2017-02-07 15:00","2017","02","07","15:00","-22.2","","-25.7","","74","","29","","17","","24.1","","94.78","","","","-32","","Clear"
"2017-02-07 16:00","2017","02","07","16:00","-23.5","","-26.9","","74","","29","","14","","24.1","","94.69","","","","-33","","NA"
"2017-02-07 17:00","2017","02","07","17:00","-25.0","","-28.2","","75","","25","","14","","24.1","","94.77","","","","-35","","NA"
"2017-02-07 18:00","2017","02","07","18:00","-28.0","","-30.7","","78","","28","","17","","24.1","","94.77","","","","-40","","Clear"
"2017-02-07 19:00","2017","02","07","19:00","-29.5","","-32.2","","78","","28","","19","","24.1","","94.77","","","","-42","","NA"
"2017-02-07 20:00","2017","02","07","20:00","-31.8","","-34.7","","76","","21","","13","","24.1","","94.82","","","","-43","","NA"
"2017-02-07 21:00","2017","02","07","21:00","-33.1","","-35.9","","77","","24","","18","","24.1","","94.85","","","","-46","","Clear"
"2017-02-07 22:00","2017","02","07","22:00","-31.6","","-34.3","","78","","25","","14","","24.1","","94.88","","","","-43","","NA"
"2017-02-07 23:00","2017","02","07","23:00","-33.0","","-35.9","","76","","26","","12","","24.1","","94.91","","","","-44","","NA"
"2017-02-08 00:00","2017","02","08","00:00","-33.9","","-36.9","","75","","27","","18","","24.1","","94.92","","","","-47","","Clear"
"2017-02-08 01:00","2017","02","08","01:00","-32.7","","-35.9","","74","","26","","23","","24.1","","94.94","","","","-47","","NA"
"2017-02-08 02:00","2017","02","08","02:00","-31.4","","-34.5","","75","","27","","25","","24.1","","94.94","","","","-46","","NA"
"2017-02-08 03:00","2017","02","08","03:00","-33.1","","-36.4","","73","","24","","5","","24.1","","94.96","","","","-39","","Ice Crystals"
"2017-02-08 04:00","2017","02","08","04:00","-31.9","","-35.1","","74","","25","","22","","24.1","","94.96","","","","-46","","NA"
"2017-02-08 05:00","2017","02","08","05:00","-31.2","","-34.4","","74","","25","","22","","24.1","","94.99","","","","-45","","Ice Crystals"
"2017-02-08 06:00","2017","02","08","06:00","-32.7","","-36.0","","73","","27","","16","","19.3","","95.01","","","","-45","","Ice Crystals"
"2017-02-08 07:00","2017","02","08","07:00","-31.1","","-34.3","","74","","27","","19","","19.3","","94.99","","","","-44","","Ice Crystals"
"2017-02-08 08:00","2017","02","08","08:00","-30.4","","-33.5","","75","","25","","22","","24.1","","95.02","","","","-44","","NA"
"2017-02-08 09:00","2017","02","08","09:00","-28.3","","-31.3","","76","","26","","28","","24.1","","95.02","","","","-43","","Mostly Cloudy"
"2017-02-08 10:00","2017","02","08","10:00","-28.2","","-31.2","","76","","25","","20","","24.1","","95.02","","","","-41","","NA"
"2017-02-08 11:00","2017","02","08","11:00","-26.0","","-28.9","","77","","25","","22","","24.1","","95.03","","","","-39","","NA"
"2017-02-08 12:00","2017","02","08","12:00","-23.2","","-26.0","","78","","27","","32","","24.1","","95.10","","","","-37","","Blowing Snow"
"2017-02-08 13:00","2017","02","08","13:00","-21.2","","-23.9","","79","","28","","28","","16.1","","95.07","","","","-34","","Blowing Snow"
"2017-02-08 14:00","2017","02","08","14:00","-20.4","","-23.8","","75","","29","","35","","19.3","","95.09","","","","-34","","Blowing Snow"
"2017-02-08 15:00","2017","02","08","15:00","-20.1","","-23.9","","72","","28","","27","","24.1","","95.09","","","","-32","","Blowing Snow"
"2017-02-08 16:00","2017","02","08","16:00","-19.8","","-23.6","","72","","29","","31","","19.3","","95.08","","","","-32","","Blowing Snow"
"2017-02-08 17:00","2017","02","08","17:00","-20.3","","-24.0","","73","","28","","28","","24.1","","95.11","","","","-33","","Blowing Snow"
"2017-02-08 18:00","2017","02","08","18:00","-21.6","","-24.9","","75","","27","","27","","24.1","","95.06","","","","-34","","Clear"
"2017-02-08 19:00","2017","02","08","19:00","-23.0","","-26.0","","77","","27","","23","","24.1","","95.05","","","","-35","","NA"
"2017-02-08 20:00","2017","02","08","20:00","-24.5","","-27.3","","78","","25","","17","","24.1","","95.10","","","","-35","","NA"
"2017-02-08 21:00","2017","02","08","21:00","-24.9","","-27.7","","78","","26","","24","","24.1","","95.12","","","","-38","","Clear"
"2017-02-08 22:00","2017","02","08","22:00","-26.1","","-28.7","","79","","25","","5","","24.1","","95.11","","","","-31","","NA"
"2017-02-08 23:00","2017","02","08","23:00","-25.3","","-28.0","","79","","22","","5","","24.1","","95.04","","","","-30","","NA"
"2017-02-09 00:00","2017","02","09","00:00","-27.2","","-30.1","","77","","22","","13","","24.1","","94.99","","","","-37","","Clear"
"2017-02-09 01:00","2017","02","09","01:00","-28.0","","-30.7","","78","","22","","15","","24.1","","94.96","","","","-39","","NA"
"2017-02-09 02:00","2017","02","09","02:00","-27.4","","-30.3","","77","","20","","11","","24.1","","94.92","","","","-37","","NA"
"2017-02-09 03:00","2017","02","09","03:00","-27.7","","-30.6","","77","","17","","8","","24.1","","94.85","","","","-35","","Clear"
"2017-02-09 04:00","2017","02","09","04:00","-24.6","","-27.7","","76","","14","","8","","24.1","","94.78","","","","-32","","NA"
"2017-02-09 05:00","2017","02","09","05:00","-27.1","","-30.1","","76","","13","","12","","24.1","","94.74","","","","-37","","NA"
"2017-02-09 06:00","2017","02","09","06:00","-27.4","","-30.6","","75","","13","","19","","24.1","","94.61","","","","-40","","Mainly Clear"
